seed,n_cells,method,gene,gene_class,effect,rank
1,500,marginal,g0353,mixed,0.0884,63
1,500,marginal,g0175,mixed,0.0516,202
1,500,marginal,g0480,mixed,0.0073,460
1,500,marginal,g0125,mixed,0.0291,385
1,500,marginal,g0196,mixed,0.0025,275
1,500,marginal,g0029,mixed,0.0682,192
1,500,marginal,g0073,mixed,0.1071,267
1,500,marginal,g0381,mixed,0.0321,335
1,500,marginal,g0282,mixed,0.0101,357
1,500,marginal,g0363,mixed,0.0,456
1,500,marginal,g0349,mixed,0.1446,197
1,500,marginal,g0072,mixed,0.0897,174
1,500,marginal,g0139,mixed,0.0152,188
1,500,marginal,g0460,mixed,0.0918,3
1,500,marginal,g0393,mixed,0.066,137
1,500,marginal,g0247,mixed,0.0465,441
1,500,marginal,g0246,mixed,0.0031,216
1,500,marginal,g0465,mixed,0.0433,418
1,500,marginal,g0251,mixed,0.042,240
1,500,marginal,g0143,mixed,0.0777,323
1,500,marginal,g0106,mixed,0.1062,413
1,500,marginal,g0014,mixed,0.0146,246
1,500,marginal,g0080,mixed,0.0106,90
1,500,marginal,g0376,mixed,0.0263,326
1,500,marginal,g0317,mixed,0.0194,165
1,500,marginal,g0338,mixed,0.0326,237
1,500,marginal,g0397,mixed,0.06,446
1,500,marginal,g0215,mixed,0.0536,227
1,500,marginal,g0413,mixed,0.0648,155
1,500,marginal,g0344,mixed,0.0026,232
1,500,marginal,g0410,mixed,0.0276,43
1,500,marginal,g0201,mixed,0.009,382
1,500,marginal,g0479,mixed,0.0269,360
1,500,marginal,g0092,mixed,0.001,451
1,500,marginal,g0434,mixed,0.0436,349
1,500,marginal,g0386,mixed,0.1116,92
1,500,marginal,g0193,mixed,0.0901,53
1,500,marginal,g0265,mixed,0.0727,351
1,500,marginal,g0011,mixed,0.004,437
1,500,marginal,g0402,mixed,0.0279,344
1,500,marginal,g0145,mixed,0.1929,79
1,500,marginal,g0183,mixed,0.0492,304
1,500,marginal,g0081,mixed,0.0601,315
1,500,marginal,g0369,mixed,0.0169,384
1,500,marginal,g0131,mixed,0.045,108
1,500,marginal,g0076,mixed,0.0624,404
1,500,marginal,g0350,mixed,0.0082,340
1,500,marginal,g0306,mixed,0.0027,259
1,500,marginal,g0182,mixed,0.0311,238
1,500,marginal,g0264,mixed,0.0159,480
1,500,marginal,g0058,mixed,0.0183,95
1,500,marginal,g0015,mixed,0.0848,105
1,500,marginal,g0186,mixed,0.0303,172
1,500,marginal,g0463,mixed,0.0162,329
1,500,marginal,g0472,causal,0.0152,211
1,500,marginal,g0367,causal,0.0617,436
1,500,marginal,g0003,causal,0.0014,66
1,500,marginal,g0006,causal,0.0594,40
1,500,marginal,g0267,causal,0.0686,429
1,500,marginal,g0126,causal,0.0989,309
1,500,marginal,g0357,causal,0.0635,62
1,500,marginal,g0117,causal,0.0219,472
1,500,marginal,g0089,causal,0.0332,129
1,500,marginal,g0426,causal,0.1522,482
1,500,marginal,g0256,causal,0.0382,430
1,500,marginal,g0170,causal,0.0621,465
1,500,marginal,g0340,causal,0.0741,438
1,500,marginal,g0069,causal,0.0148,477
1,500,marginal,g0096,causal,0.0066,45
1,500,marginal,g0438,causal,0.0052,453
1,500,marginal,g0310,causal,0.0122,234
1,500,marginal,g0110,causal,0.0643,150
1,500,marginal,g0301,causal,0.0124,493
1,500,marginal,g0283,causal,0.0527,60
1,500,marginal,g0331,causal,0.0107,297
1,500,marginal,g0019,causal,0.0671,485
1,500,marginal,g0024,causal,0.0185,36
1,500,marginal,g0325,causal,0.0097,139
1,500,marginal,g0392,causal,0.0218,488
1,500,marginal,g0421,causal,0.0658,303
1,500,marginal,g0013,causal,0.0706,44
1,500,marginal,g0114,causal,0.0213,325
1,500,marginal,g0337,causal,0.0813,314
1,500,marginal,g0153,causal,0.0198,71
1,500,marginal,g0370,causal,0.0674,491
1,500,marginal,g0385,causal,0.0802,81
1,500,marginal,g0241,causal,0.0198,373
1,500,marginal,g0464,causal,0.0058,49
1,500,marginal,g0469,causal,0.0298,311
1,500,marginal,g0354,causal,0.0696,200
1,500,marginal,g0023,causal,0.1357,16
1,500,marginal,g0064,causal,0.0732,414
1,500,marginal,g0294,causal,0.0599,449
1,500,marginal,g0099,causal,0.0298,381
1,500,marginal,g0002,causal,0.0464,179
1,500,marginal,g0075,causal,0.0257,268
1,500,marginal,g0067,causal,0.1792,147
1,500,marginal,g0004,causal,0.0025,157
1,500,marginal,g0105,causal,0.0387,12
1,500,marginal,g0378,causal,0.164,100
1,500,marginal,g0320,causal,0.0243,390
1,500,marginal,g0269,causal,0.0685,254
1,500,marginal,g0239,causal,0.0455,320
1,500,marginal,g0101,causal,0.0153,406
1,500,marginal,g0380,causal,0.038,1
1,500,marginal,g0475,causal,0.0427,171
1,500,marginal,g0078,causal,0.234,398
1,500,marginal,g0151,causal,0.0164,447
1,500,marginal,g0473,causal,0.0114,98
1,500,marginal,g0372,causal,0.1092,479
1,500,marginal,g0418,causal,0.1393,146
1,500,marginal,g0458,causal,0.0418,422
1,500,marginal,g0104,causal,0.02,168
1,500,marginal,g0242,causal,0.0041,486
1,500,marginal,g0346,causal,0.0259,22
1,500,marginal,g0008,causal,0.1304,13
1,500,marginal,g0401,causal,0.0468,459
1,500,marginal,g0223,causal,0.0522,25
1,500,marginal,g0398,causal,0.0098,332
1,500,marginal,g0391,causal,0.0336,4
1,500,marginal,g0284,causal,0.0345,445
1,500,marginal,g0224,causal,0.0886,457
1,500,marginal,g0347,causal,0.1376,247
1,500,marginal,g0059,causal,0.0315,346
1,500,marginal,g0066,causal,0.0645,52
1,500,marginal,g0377,causal,0.1418,343
1,500,marginal,g0450,causal,0.0004,20
1,500,marginal,g0190,causal,0.0063,93
1,500,marginal,g0046,causal,0.0268,295
1,500,marginal,g0083,causal,0.0108,225
1,500,marginal,g0298,causal,0.0173,159
1,500,marginal,g0091,causal,0.0026,224
1,500,marginal,g0090,causal,0.064,290
1,500,marginal,g0206,causal,0.0012,411
1,500,marginal,g0195,causal,0.0853,352
1,500,marginal,g0390,causal,0.0065,394
1,500,marginal,g0044,causal,0.0545,403
1,500,marginal,g0049,causal,0.058,306
1,500,marginal,g0266,causal,0.0158,333
1,500,marginal,g0395,causal,0.0714,428
1,500,marginal,g0243,causal,0.024,296
1,500,marginal,g0100,causal,0.101,432
1,500,marginal,g0382,causal,0.0418,318
1,500,marginal,g0079,causal,0.0325,46
1,500,marginal,g0456,causal,0.0362,362
1,500,marginal,g0314,causal,0.0417,435
1,500,marginal,g0278,causal,0.0499,149
1,500,marginal,g0056,causal,0.067,245
1,500,marginal,g0108,causal,0.1131,433
1,500,marginal,g0159,causal,0.0329,61
1,500,marginal,g0343,causal,0.0623,205
1,500,marginal,g0212,causal,0.0093,11
1,500,marginal,g0236,causal,0.0218,455
1,500,marginal,g0412,causal,0.0504,273
1,500,marginal,g0334,causal,0.0663,84
1,500,marginal,g0281,causal,0.0001,262
1,500,marginal,g0245,causal,0.134,117
1,500,marginal,g0032,causal,0.0556,145
1,500,marginal,g0436,causal,0.0471,67
1,500,marginal,g0228,causal,0.0517,410
1,500,marginal,g0348,causal,0.0196,399
1,500,marginal,g0341,causal,0.0263,28
1,500,marginal,g0276,causal,0.0043,195
1,500,marginal,g0467,causal,0.0236,125
1,500,marginal,g0146,causal,0.0614,208
1,500,marginal,g0200,causal,0.0074,201
1,500,marginal,g0424,causal,0.053,321
1,500,marginal,g0158,causal,0.0197,474
1,500,marginal,g0189,causal,0.0122,130
1,500,marginal,g0365,causal,0.0597,425
1,500,marginal,g0164,causal,0.0458,415
1,500,marginal,g0141,causal,0.0057,391
1,500,marginal,g0048,causal,0.0516,7
1,500,marginal,g0408,causal,0.0417,47
1,500,marginal,g0362,causal,0.0828,265
1,500,marginal,g0227,causal,0.0071,175
1,500,marginal,g0322,causal,0.0072,158
1,500,marginal,g0155,causal,0.0429,73
1,500,marginal,g0308,causal,0.098,32
1,500,marginal,g0204,causal,0.0506,470
1,500,marginal,g0355,causal,0.0344,498
1,500,marginal,g0423,causal,0.0111,70
1,500,marginal,g0290,causal,0.0171,481
1,500,marginal,g0484,causal,0.0243,88
1,500,marginal,g0280,causal,0.0133,412
1,500,marginal,g0433,causal,0.065,136
1,500,marginal,g0271,causal,0.0558,219
1,500,marginal,g0124,causal,0.0331,231
1,500,marginal,g0252,causal,0.0035,345
1,500,marginal,g0323,causal,0.1554,173
1,500,marginal,g0329,causal,0.0908,365
1,500,marginal,g0319,causal,0.0285,302
1,500,marginal,g0233,causal,0.0144,183
1,500,marginal,g0270,causal,0.1662,42
1,500,marginal,g0074,causal,0.0063,469
1,500,marginal,g0295,causal,0.0237,256
1,500,marginal,g0328,causal,0.0672,110
1,500,marginal,g0258,causal,0.0534,50
1,500,marginal,g0288,causal,0.0757,6
1,500,marginal,g0187,causal,0.081,152
1,500,marginal,g0326,causal,0.1011,74
1,500,marginal,g0220,causal,0.0109,270
1,500,marginal,g0455,causal,0.0497,204
1,500,marginal,g0478,causal,0.0092,5
1,500,marginal,g0062,causal,0.0936,328
1,500,marginal,g0198,causal,0.0031,389
1,500,marginal,g0010,causal,0.0282,336
1,500,marginal,g0026,causal,0.1038,210
1,500,marginal,g0077,causal,0.0687,96
1,500,marginal,g0071,causal,0.1185,160
1,500,marginal,g0417,causal,0.0402,41
1,500,marginal,g0130,causal,0.0102,461
1,500,marginal,g0304,causal,0.0861,194
1,500,marginal,g0142,causal,0.0262,338
1,500,marginal,g0135,causal,0.0975,276
1,500,marginal,g0217,causal,0.0139,77
1,500,marginal,g0202,causal,0.0188,331
1,500,marginal,g0116,causal,0.069,251
1,500,marginal,g0018,causal,0.0683,467
1,500,marginal,g0254,causal,0.2429,106
1,500,marginal,g0431,causal,0.1001,59
1,500,marginal,g0134,causal,0.0019,198
1,500,marginal,g0415,causal,0.0015,133
1,500,marginal,g0211,causal,0.0109,307
1,500,marginal,g0287,causal,0.0131,483
1,500,marginal,g0180,causal,0.0083,266
1,500,marginal,g0225,causal,0.0578,462
1,500,marginal,g0041,causal,0.1868,473
1,500,marginal,g0394,causal,0.0249,330
1,500,marginal,g0253,causal,0.1404,287
1,500,marginal,g0065,causal,0.1044,442
1,500,marginal,g0031,causal,0.0366,65
1,500,marginal,g0449,causal,0.0055,380
1,500,marginal,g0476,causal,0.071,255
1,500,marginal,g0033,causal,0.0952,37
1,500,marginal,g0199,causal,0.1892,284
1,500,marginal,g0299,causal,0.0292,450
1,500,marginal,g0149,causal,0.0204,184
1,500,marginal,g0103,causal,0.1135,218
1,500,marginal,g0050,causal,0.03,122
1,500,marginal,g0443,causal,0.0049,348
1,500,marginal,g0477,causal,0.2045,102
1,500,marginal,g0022,causal,0.0221,220
1,500,marginal,g0263,causal,0.0009,236
1,500,marginal,g0209,causal,0.0066,476
1,500,marginal,g0384,causal,0.0386,127
1,500,marginal,g0379,causal,0.0886,72
1,500,marginal,g0203,causal,0.0677,289
1,500,marginal,g0020,causal,0.0458,427
1,500,marginal,g0177,causal,0.011,56
1,500,marginal,g0274,causal,0.0402,51
1,500,marginal,g0132,causal,0.0204,115
1,500,marginal,g0000,causal,0.0121,324
1,500,marginal,g0483,causal,0.0259,363
1,500,marginal,g0366,confounder,0.0,86
1,500,marginal,g0147,confounder,0.0,313
1,500,marginal,g0007,confounder,0.0,312
1,500,marginal,g0028,confounder,0.0,111
1,500,marginal,g0425,confounder,0.0,15
1,500,marginal,g0086,confounder,0.0,293
1,500,marginal,g0374,confounder,0.0,217
1,500,marginal,g0373,confounder,0.0,489
1,500,marginal,g0466,confounder,0.0,187
1,500,marginal,g0345,confounder,0.0,339
1,500,marginal,g0084,confounder,0.0,26
1,500,marginal,g0222,confounder,0.0,143
1,500,marginal,g0327,confounder,0.0,426
1,500,marginal,g0430,confounder,0.0,8
1,500,marginal,g0181,confounder,0.0,27
1,500,marginal,g0368,confounder,0.0,58
1,500,marginal,g0140,confounder,0.0,9
1,500,marginal,g0068,confounder,0.0,14
1,500,marginal,g0359,confounder,0.0,138
1,500,marginal,g0088,confounder,0.0,78
1,500,marginal,g0043,confounder,0.0,112
1,500,marginal,g0316,confounder,0.0,439
1,500,marginal,g0249,confounder,0.0,196
1,500,marginal,g0213,confounder,0.0,131
1,500,marginal,g0332,confounder,0.0,19
1,500,marginal,g0238,confounder,0.0,199
1,500,marginal,g0302,confounder,0.0,421
1,500,marginal,g0063,confounder,0.0,395
1,500,marginal,g0161,confounder,0.0,69
1,500,marginal,g0174,confounder,0.0,431
1,500,marginal,g0148,confounder,0.0,458
1,500,marginal,g0093,confounder,0.0,87
1,500,marginal,g0313,confounder,0.0,109
1,500,marginal,g0388,confounder,0.0,281
1,500,marginal,g0437,confounder,0.0,121
1,500,marginal,g0470,confounder,0.0,334
1,500,marginal,g0462,confounder,0.0,222
1,500,marginal,g0052,confounder,0.0,298
1,500,marginal,g0128,confounder,0.0,402
1,500,marginal,g0335,confounder,0.0,377
1,500,marginal,g0240,confounder,0.0,393
1,500,marginal,g0171,confounder,0.0,164
1,500,marginal,g0262,confounder,0.0,487
1,500,marginal,g0474,confounder,0.0,82
1,500,marginal,g0156,confounder,0.0,118
1,500,marginal,g0082,confounder,0.0,68
1,500,marginal,g0445,confounder,0.0,178
1,500,marginal,g0038,confounder,0.0,440
1,500,marginal,g0244,confounder,0.0,153
1,500,marginal,g0055,confounder,0.0,230
1,500,within_tissue,g0098,mixed,0.0956,150
1,500,within_tissue,g0152,mixed,0.0443,104
1,500,within_tissue,g0432,mixed,0.0125,55
1,500,within_tissue,g0279,mixed,0.1212,174
1,500,within_tissue,g0232,mixed,0.0074,232
1,500,within_tissue,g0036,mixed,0.0501,338
1,500,within_tissue,g0119,mixed,0.0078,411
1,500,within_tissue,g0221,mixed,0.0491,245
1,500,within_tissue,g0481,mixed,0.0785,302
1,500,within_tissue,g0045,mixed,0.1328,342
1,500,within_tissue,g0286,mixed,0.015,141
1,500,within_tissue,g0185,mixed,0.0415,140
1,500,within_tissue,g0387,mixed,0.0164,46
1,500,within_tissue,g0454,mixed,0.0575,448
1,500,within_tissue,g0035,mixed,0.0001,420
1,500,within_tissue,g0405,mixed,0.0076,169
1,500,within_tissue,g0111,mixed,0.0467,42
1,500,within_tissue,g0115,mixed,0.0664,133
1,500,within_tissue,g0494,mixed,0.0432,344
1,500,within_tissue,g0218,mixed,0.0604,372
1,500,within_tissue,g0165,mixed,0.0536,158
1,500,within_tissue,g0429,mixed,0.0209,136
1,500,within_tissue,g0409,mixed,0.0773,444
1,500,within_tissue,g0485,mixed,0.0599,346
1,500,within_tissue,g0057,mixed,0.011,65
1,500,within_tissue,g0459,mixed,0.0067,343
1,500,within_tissue,g0248,mixed,0.0469,251
1,500,within_tissue,g0214,mixed,0.2457,110
1,500,within_tissue,g0107,mixed,0.0191,124
1,500,within_tissue,g0324,mixed,0.111,78
1,500,within_tissue,g0120,mixed,0.0047,74
1,500,within_tissue,g0219,mixed,0.1337,13
1,500,within_tissue,g0273,mixed,0.0861,259
1,500,within_tissue,g0291,mixed,0.0071,260
1,500,within_tissue,g0491,mixed,0.0487,308
1,500,within_tissue,g0453,mixed,0.0215,249
1,500,within_tissue,g0272,mixed,0.0994,58
1,500,within_tissue,g0419,mixed,0.036,436
1,500,within_tissue,g0005,mixed,0.0815,257
1,500,within_tissue,g0025,mixed,0.0415,319
1,500,within_tissue,g0260,mixed,0.1076,107
1,500,within_tissue,g0176,mixed,0.0842,196
1,500,within_tissue,g0095,mixed,0.0415,242
1,500,within_tissue,g0439,mixed,0.0262,301
1,500,within_tissue,g0342,mixed,0.0503,422
1,500,within_tissue,g0461,mixed,0.0082,192
1,500,within_tissue,g0353,mixed,0.0884,51
1,500,within_tissue,g0175,mixed,0.0516,73
1,500,within_tissue,g0480,mixed,0.0073,380
1,500,within_tissue,g0125,mixed,0.0291,381
1,500,within_tissue,g0196,mixed,0.0025,142
1,500,within_tissue,g0029,mixed,0.0682,80
1,500,within_tissue,g0073,mixed,0.1071,316
1,500,within_tissue,g0381,mixed,0.0321,407
1,500,within_tissue,g0282,mixed,0.0101,258
1,500,within_tissue,g0363,mixed,0.0,303
1,500,within_tissue,g0349,mixed,0.1446,132
1,500,within_tissue,g0072,mixed,0.0897,189
1,500,within_tissue,g0139,mixed,0.0152,96
1,500,within_tissue,g0460,mixed,0.0918,2
1,500,within_tissue,g0393,mixed,0.066,143
1,500,within_tissue,g0247,mixed,0.0465,238
1,500,within_tissue,g0246,mixed,0.0031,201
1,500,within_tissue,g0465,mixed,0.0433,389
1,500,within_tissue,g0251,mixed,0.042,190
1,500,within_tissue,g0143,mixed,0.0777,394
1,500,within_tissue,g0106,mixed,0.1062,250
1,500,within_tissue,g0014,mixed,0.0146,138
1,500,within_tissue,g0080,mixed,0.0106,39
1,500,within_tissue,g0376,mixed,0.0263,276
1,500,within_tissue,g0317,mixed,0.0194,119
1,500,within_tissue,g0338,mixed,0.0326,160
1,500,within_tissue,g0397,mixed,0.06,375
1,500,within_tissue,g0215,mixed,0.0536,323
1,500,within_tissue,g0413,mixed,0.0648,98
1,500,within_tissue,g0344,mixed,0.0026,207
1,500,within_tissue,g0410,mixed,0.0276,36
1,500,within_tissue,g0201,mixed,0.009,215
1,500,within_tissue,g0479,mixed,0.0269,272
1,500,within_tissue,g0092,mixed,0.001,447
1,500,within_tissue,g0434,mixed,0.0436,431
1,500,within_tissue,g0386,mixed,0.1116,109
1,500,within_tissue,g0193,mixed,0.0901,49
1,500,within_tissue,g0265,mixed,0.0727,383
1,500,within_tissue,g0011,mixed,0.004,446
1,500,within_tissue,g0402,mixed,0.0279,368
1,500,within_tissue,g0145,mixed,0.1929,71
1,500,within_tissue,g0183,mixed,0.0492,186
1,500,within_tissue,g0081,mixed,0.0601,211
1,500,within_tissue,g0369,mixed,0.0169,328
1,500,within_tissue,g0131,mixed,0.045,191
1,500,within_tissue,g0076,mixed,0.0624,402
1,500,within_tissue,g0350,mixed,0.0082,293
1,500,within_tissue,g0306,mixed,0.0027,180
1,500,within_tissue,g0182,mixed,0.0311,216
1,500,within_tissue,g0264,mixed,0.0159,442
1,500,within_tissue,g0058,mixed,0.0183,117
1,500,within_tissue,g0015,mixed,0.0848,99
1,500,within_tissue,g0186,mixed,0.0303,144
1,500,within_tissue,g0463,mixed,0.0162,241
1,500,within_tissue,g0472,causal,0.0152,218
1,500,within_tissue,g0367,causal,0.0617,324
1,500,within_tissue,g0003,causal,0.0014,30
1,500,within_tissue,g0006,causal,0.0594,24
1,500,within_tissue,g0267,causal,0.0686,415
1,500,within_tissue,g0126,causal,0.0989,206
1,500,within_tissue,g0357,causal,0.0635,90
1,500,within_tissue,g0117,causal,0.0219,398
1,500,within_tissue,g0089,causal,0.0332,84
1,500,within_tissue,g0426,causal,0.1522,417
1,500,within_tissue,g0256,causal,0.0382,325
1,500,within_tissue,g0170,causal,0.0621,437
1,500,within_tissue,g0340,causal,0.0741,430
1,500,within_tissue,g0069,causal,0.0148,449
1,500,within_tissue,g0096,causal,0.0066,95
1,500,within_tissue,g0438,causal,0.0052,391
1,500,within_tissue,g0310,causal,0.0122,271
1,500,within_tissue,g0110,causal,0.0643,128
1,500,within_tissue,g0301,causal,0.0124,454
1,500,within_tissue,g0283,causal,0.0527,62
1,500,within_tissue,g0331,causal,0.0107,315
1,500,within_tissue,g0019,causal,0.0671,450
1,500,within_tissue,g0024,causal,0.0185,26
1,500,within_tissue,g0325,causal,0.0097,83
1,500,within_tissue,g0392,causal,0.0218,433
1,500,within_tissue,g0421,causal,0.0658,321
1,500,within_tissue,g0013,causal,0.0706,200
1,500,within_tissue,g0114,causal,0.0213,265
1,500,within_tissue,g0337,causal,0.0813,370
1,500,within_tissue,g0153,causal,0.0198,57
1,500,within_tissue,g0370,causal,0.0674,451
1,500,within_tissue,g0385,causal,0.0802,59
1,500,within_tissue,g0241,causal,0.0198,313
1,500,within_tissue,g0464,causal,0.0058,60
1,500,within_tissue,g0469,causal,0.0298,263
1,500,within_tissue,g0354,causal,0.0696,173
1,500,within_tissue,g0023,causal,0.1357,7
1,500,within_tissue,g0064,causal,0.0732,354
1,500,within_tissue,g0294,causal,0.0599,453
1,500,within_tissue,g0099,causal,0.0298,172
1,500,within_tissue,g0002,causal,0.0464,145
1,500,within_tissue,g0075,causal,0.0257,349
1,500,within_tissue,g0067,causal,0.1792,179
1,500,within_tissue,g0004,causal,0.0025,184
1,500,within_tissue,g0105,causal,0.0387,14
1,500,within_tissue,g0378,causal,0.164,40
1,500,within_tissue,g0320,causal,0.0243,352
1,500,within_tissue,g0269,causal,0.0685,48
1,500,within_tissue,g0239,causal,0.0455,177
1,500,within_tissue,g0101,causal,0.0153,279
1,500,within_tissue,g0380,causal,0.038,1
1,500,within_tissue,g0475,causal,0.0427,120
1,500,within_tissue,g0078,causal,0.234,356
1,500,within_tissue,g0151,causal,0.0164,332
1,500,within_tissue,g0473,causal,0.0114,77
1,500,within_tissue,g0372,causal,0.1092,463
1,500,within_tissue,g0418,causal,0.1393,137
1,500,within_tissue,g0458,causal,0.0418,400
1,500,within_tissue,g0104,causal,0.02,153
1,500,within_tissue,g0242,causal,0.0041,390
1,500,within_tissue,g0346,causal,0.0259,10
1,500,within_tissue,g0008,causal,0.1304,11
1,500,within_tissue,g0401,causal,0.0468,427
1,500,within_tissue,g0223,causal,0.0522,12
1,500,within_tissue,g0398,causal,0.0098,231
1,500,within_tissue,g0391,causal,0.0336,6
1,500,within_tissue,g0284,causal,0.0345,268
1,500,within_tissue,g0224,causal,0.0886,416
1,500,within_tissue,g0347,causal,0.1376,181
1,500,within_tissue,g0059,causal,0.0315,310
1,500,within_tissue,g0066,causal,0.0645,28
1,500,within_tissue,g0377,causal,0.1418,213
1,500,within_tissue,g0450,causal,0.0004,97
1,500,within_tissue,g0190,causal,0.0063,32
1,500,within_tissue,g0046,causal,0.0268,240
1,500,within_tissue,g0083,causal,0.0108,154
1,500,within_tissue,g0298,causal,0.0173,122
1,500,within_tissue,g0091,causal,0.0026,256
1,500,within_tissue,g0090,causal,0.064,284
1,500,within_tissue,g0206,causal,0.0012,267
1,500,within_tissue,g0195,causal,0.0853,397
1,500,within_tissue,g0390,causal,0.0065,384
1,500,within_tissue,g0044,causal,0.0545,405
1,500,within_tissue,g0049,causal,0.058,330
1,500,within_tissue,g0266,causal,0.0158,188
1,500,within_tissue,g0395,causal,0.0714,264
1,500,within_tissue,g0243,causal,0.024,395
1,500,within_tissue,g0100,causal,0.101,327
1,500,within_tissue,g0382,causal,0.0418,355
1,500,within_tissue,g0079,causal,0.0325,52
1,500,within_tissue,g0456,causal,0.0362,219
1,500,within_tissue,g0314,causal,0.0417,329
1,500,within_tissue,g0278,causal,0.0499,129
1,500,within_tissue,g0056,causal,0.067,168
1,500,within_tissue,g0108,causal,0.1131,410
1,500,within_tissue,g0159,causal,0.0329,63
1,500,within_tissue,g0343,causal,0.0623,176
1,500,within_tissue,g0212,causal,0.0093,41
1,500,within_tissue,g0236,causal,0.0218,386
1,500,within_tissue,g0412,causal,0.0504,194
1,500,within_tissue,g0334,causal,0.0663,45
1,500,within_tissue,g0281,causal,0.0001,269
1,500,within_tissue,g0245,causal,0.134,210
1,500,within_tissue,g0032,causal,0.0556,135
1,500,within_tissue,g0436,causal,0.0471,18
1,500,within_tissue,g0228,causal,0.0517,345
1,500,within_tissue,g0348,causal,0.0196,421
1,500,within_tissue,g0341,causal,0.0263,27
1,500,within_tissue,g0276,causal,0.0043,235
1,500,within_tissue,g0467,causal,0.0236,89
1,500,within_tissue,g0146,causal,0.0614,222
1,500,within_tissue,g0200,causal,0.0074,198
1,500,within_tissue,g0424,causal,0.053,369
1,500,within_tissue,g0158,causal,0.0197,387
1,500,within_tissue,g0189,causal,0.0122,125
1,500,within_tissue,g0365,causal,0.0597,347
1,500,within_tissue,g0164,causal,0.0458,314
1,500,within_tissue,g0141,causal,0.0057,371
1,500,within_tissue,g0048,causal,0.0516,8
1,500,within_tissue,g0408,causal,0.0417,35
1,500,within_tissue,g0362,causal,0.0828,223
1,500,within_tissue,g0227,causal,0.0071,288
1,500,within_tissue,g0322,causal,0.0072,157
1,500,within_tissue,g0155,causal,0.0429,38
1,500,within_tissue,g0308,causal,0.098,17
1,500,within_tissue,g0204,causal,0.0506,429
1,500,within_tissue,g0355,causal,0.0344,423
1,500,within_tissue,g0423,causal,0.0111,72
1,500,within_tissue,g0290,causal,0.0171,366
1,500,within_tissue,g0484,causal,0.0243,163
1,500,within_tissue,g0280,causal,0.0133,408
1,500,within_tissue,g0433,causal,0.065,202
1,500,within_tissue,g0271,causal,0.0558,175
1,500,within_tissue,g0124,causal,0.0331,101
1,500,within_tissue,g0252,causal,0.0035,360
1,500,within_tissue,g0323,causal,0.1554,226
1,500,within_tissue,g0329,causal,0.0908,392
1,500,within_tissue,g0319,causal,0.0285,230
1,500,within_tissue,g0233,causal,0.0144,151
1,500,within_tissue,g0270,causal,0.1662,54
1,500,within_tissue,g0074,causal,0.0063,320
1,500,within_tissue,g0295,causal,0.0237,255
1,500,within_tissue,g0328,causal,0.0672,53
1,500,within_tissue,g0258,causal,0.0534,75
1,500,within_tissue,g0288,causal,0.0757,5
1,500,within_tissue,g0187,causal,0.081,234
1,500,within_tissue,g0326,causal,0.1011,44
1,500,within_tissue,g0220,causal,0.0109,363
1,500,within_tissue,g0455,causal,0.0497,111
1,500,within_tissue,g0478,causal,0.0092,4
1,500,within_tissue,g0062,causal,0.0936,364
1,500,within_tissue,g0198,causal,0.0031,340
1,500,within_tissue,g0010,causal,0.0282,404
1,500,within_tissue,g0026,causal,0.1038,311
