seed,n_cells,method,gene,gene_class,effect,rank
29,1000,marginal,g0493,confounder,0.0,133
29,1000,marginal,g0315,confounder,0.0,251
29,1000,marginal,g0097,confounder,0.0,314
29,1000,marginal,g0018,confounder,0.0,360
29,1000,marginal,g0005,confounder,0.0,86
29,1000,marginal,g0380,confounder,0.0,249
29,1000,marginal,g0012,confounder,0.0,93
29,1000,marginal,g0244,confounder,0.0,2
29,1000,marginal,g0340,confounder,0.0,457
29,1000,marginal,g0347,confounder,0.0,258
29,1000,marginal,g0158,confounder,0.0,55
29,1000,marginal,g0282,confounder,0.0,409
29,1000,marginal,g0085,confounder,0.0,32
29,1000,marginal,g0004,confounder,0.0,269
29,1000,marginal,g0383,confounder,0.0,47
29,1000,marginal,g0338,confounder,0.0,382
29,1000,marginal,g0466,confounder,0.0,157
29,1000,marginal,g0237,confounder,0.0,92
29,1000,marginal,g0130,confounder,0.0,418
29,1000,marginal,g0051,confounder,0.0,29
29,1000,marginal,g0235,confounder,0.0,305
29,1000,marginal,g0102,confounder,0.0,404
29,1000,marginal,g0250,confounder,0.0,424
29,1000,marginal,g0212,confounder,0.0,30
29,1000,marginal,g0286,confounder,0.0,433
29,1000,marginal,g0443,confounder,0.0,18
29,1000,marginal,g0382,confounder,0.0,74
29,1000,marginal,g0160,confounder,0.0,138
29,1000,marginal,g0478,confounder,0.0,323
29,1000,marginal,g0022,confounder,0.0,221
29,1000,marginal,g0034,confounder,0.0,295
29,1000,marginal,g0010,confounder,0.0,448
29,1000,marginal,g0229,confounder,0.0,119
29,1000,within_tissue,g0317,mixed,0.0072,320
29,1000,within_tissue,g0195,mixed,0.0077,50
29,1000,within_tissue,g0360,mixed,0.0269,39
29,1000,within_tissue,g0030,mixed,0.0263,490
29,1000,within_tissue,g0081,mixed,0.2113,394
29,1000,within_tissue,g0437,mixed,0.0335,424
29,1000,within_tissue,g0140,mixed,0.0715,85
29,1000,within_tissue,g0242,mixed,0.017,440
29,1000,within_tissue,g0041,mixed,0.0025,488
29,1000,within_tissue,g0069,mixed,0.02,228
29,1000,within_tissue,g0023,mixed,0.0352,358
29,1000,within_tissue,g0190,mixed,0.007,265
29,1000,within_tissue,g0217,mixed,0.0196,212
29,1000,within_tissue,g0455,mixed,0.0358,22
29,1000,within_tissue,g0025,mixed,0.0491,482
29,1000,within_tissue,g0040,mixed,0.0478,297
29,1000,within_tissue,g0450,mixed,0.0039,459
29,1000,within_tissue,g0300,mixed,0.1476,452
29,1000,within_tissue,g0467,mixed,0.0739,436
29,1000,within_tissue,g0054,mixed,0.0533,60
29,1000,within_tissue,g0029,mixed,0.1743,223
29,1000,within_tissue,g0401,mixed,0.0131,474
29,1000,within_tissue,g0189,mixed,0.0174,483
29,1000,within_tissue,g0257,mixed,0.0644,491
29,1000,within_tissue,g0275,mixed,0.0251,102
29,1000,within_tissue,g0436,mixed,0.0373,497
29,1000,within_tissue,g0418,mixed,0.0995,456
29,1000,within_tissue,g0381,mixed,0.0025,354
29,1000,within_tissue,g0252,mixed,0.0499,34
29,1000,within_tissue,g0472,mixed,0.0457,489
29,1000,within_tissue,g0131,mixed,0.0082,152
29,1000,within_tissue,g0165,mixed,0.0657,26
29,1000,within_tissue,g0247,mixed,0.0227,478
29,1000,within_tissue,g0321,mixed,0.0035,492
29,1000,within_tissue,g0059,mixed,0.0688,495
29,1000,within_tissue,g0108,mixed,0.0339,176
29,1000,within_tissue,g0368,mixed,0.0351,344
29,1000,within_tissue,g0272,mixed,0.0468,174
29,1000,within_tissue,g0246,mixed,0.0512,481
29,1000,within_tissue,g0379,mixed,0.001,111
29,1000,within_tissue,g0243,mixed,0.1967,75
29,1000,within_tissue,g0157,mixed,0.0046,175
29,1000,within_tissue,g0114,mixed,0.0941,435
29,1000,within_tissue,g0278,mixed,0.0828,159
29,1000,within_tissue,g0294,mixed,0.0757,287
29,1000,within_tissue,g0013,mixed,0.0019,105
29,1000,within_tissue,g0138,mixed,0.0252,442
29,1000,within_tissue,g0490,mixed,0.0519,238
29,1000,within_tissue,g0295,mixed,0.0727,449
29,1000,within_tissue,g0486,mixed,0.06,317
29,1000,within_tissue,g0087,mixed,0.0303,255
29,1000,within_tissue,g0061,mixed,0.0517,450
29,1000,within_tissue,g0260,mixed,0.0924,186
29,1000,within_tissue,g0342,mixed,0.0045,484
29,1000,within_tissue,g0491,mixed,0.0116,221
29,1000,within_tissue,g0274,mixed,0.0458,239
29,1000,within_tissue,g0079,mixed,0.0341,242
29,1000,within_tissue,g0422,mixed,0.0233,428
29,1000,within_tissue,g0413,mixed,0.0096,139
29,1000,within_tissue,g0060,mixed,0.099,106
29,1000,within_tissue,g0099,mixed,0.0248,178
29,1000,within_tissue,g0281,mixed,0.0138,480
29,1000,within_tissue,g0314,mixed,0.0051,457
29,1000,within_tissue,g0199,mixed,0.0318,498
29,1000,within_tissue,g0231,mixed,0.1056,266
29,1000,within_tissue,g0111,mixed,0.0163,259
29,1000,within_tissue,g0496,mixed,0.0159,455
29,1000,within_tissue,g0182,mixed,0.0175,466
29,1000,within_tissue,g0251,mixed,0.0374,434
29,1000,within_tissue,g0159,mixed,0.0254,368
29,1000,within_tissue,g0445,mixed,0.0362,388
29,1000,within_tissue,g0172,mixed,0.0585,315
29,1000,within_tissue,g0043,mixed,0.0087,453
29,1000,within_tissue,g0145,mixed,0.0814,395
29,1000,within_tissue,g0498,mixed,0.0417,166
29,1000,within_tissue,g0356,mixed,0.0163,281
29,1000,within_tissue,g0210,mixed,0.037,273
29,1000,within_tissue,g0305,mixed,0.005,208
29,1000,within_tissue,g0420,mixed,0.0052,369
29,1000,within_tissue,g0144,mixed,0.0925,84
29,1000,within_tissue,g0090,mixed,0.0075,438
29,1000,within_tissue,g0365,mixed,0.0141,500
29,1000,within_tissue,g0233,mixed,0.011,184
29,1000,within_tissue,g0035,mixed,0.0076,496
29,1000,within_tissue,g0451,mixed,0.0027,112
29,1000,within_tissue,g0207,mixed,0.0124,83
29,1000,within_tissue,g0133,mixed,0.0057,499
29,1000,within_tissue,g0077,mixed,0.0256,400
29,1000,within_tissue,g0104,mixed,0.0408,328
29,1000,within_tissue,g0448,mixed,0.0101,485
29,1000,within_tissue,g0269,mixed,0.0013,402
29,1000,within_tissue,g0068,mixed,0.0318,418
29,1000,within_tissue,g0407,mixed,0.0076,447
29,1000,within_tissue,g0343,mixed,0.021,153
29,1000,within_tissue,g0045,mixed,0.0276,240
29,1000,within_tissue,g0253,mixed,0.0104,269
29,1000,within_tissue,g0289,mixed,0.0141,282
29,1000,within_tissue,g0238,mixed,0.008,423
29,1000,within_tissue,g0180,mixed,0.0088,405
29,1000,within_tissue,g0223,mixed,0.004,477
29,1000,within_tissue,g0417,causal,0.0413,218
29,1000,within_tissue,g0039,causal,0.0255,285
29,1000,within_tissue,g0333,causal,0.0561,475
29,1000,within_tissue,g0262,causal,0.0572,258
29,1000,within_tissue,g0384,causal,0.0086,280
29,1000,within_tissue,g0076,causal,0.0347,261
29,1000,within_tissue,g0346,causal,0.0142,211
29,1000,within_tissue,g0444,causal,0.0365,408
29,1000,within_tissue,g0312,causal,0.2331,5
29,1000,within_tissue,g0086,causal,0.0307,199
29,1000,within_tissue,g0177,causal,0.0264,289
29,1000,within_tissue,g0410,causal,0.0203,393
29,1000,within_tissue,g0290,causal,0.0348,357
29,1000,within_tissue,g0367,causal,0.0183,233
29,1000,within_tissue,g0334,causal,0.0086,245
29,1000,within_tissue,g0184,causal,0.0423,4
29,1000,within_tissue,g0256,causal,0.0606,125
29,1000,within_tissue,g0014,causal,0.0167,294
29,1000,within_tissue,g0174,causal,0.0585,271
29,1000,within_tissue,g0297,causal,0.0073,143
29,1000,within_tissue,g0156,causal,0.0734,366
29,1000,within_tissue,g0284,causal,0.0398,155
29,1000,within_tissue,g0470,causal,0.0359,236
29,1000,within_tissue,g0414,causal,0.0231,38
29,1000,within_tissue,g0481,causal,0.0034,79
29,1000,within_tissue,g0357,causal,0.0263,432
29,1000,within_tissue,g0473,causal,0.0375,330
29,1000,within_tissue,g0135,causal,0.0611,6
29,1000,within_tissue,g0341,causal,0.0073,19
29,1000,within_tissue,g0236,causal,0.0172,225
29,1000,within_tissue,g0441,causal,0.047,262
29,1000,within_tissue,g0126,causal,0.1062,59
29,1000,within_tissue,g0109,causal,0.0121,379
29,1000,within_tissue,g0345,causal,0.1453,107
29,1000,within_tissue,g0228,causal,0.0104,293
29,1000,within_tissue,g0311,causal,0.0297,63
29,1000,within_tissue,g0192,causal,0.05,76
29,1000,within_tissue,g0463,causal,0.0284,384
29,1000,within_tissue,g0202,causal,0.0703,46
29,1000,within_tissue,g0008,causal,0.0396,177
29,1000,within_tissue,g0447,causal,0.003,48
29,1000,within_tissue,g0405,causal,0.0386,272
29,1000,within_tissue,g0292,causal,0.0237,54
29,1000,within_tissue,g0127,causal,0.049,11
29,1000,within_tissue,g0329,causal,0.0139,98
29,1000,within_tissue,g0432,causal,0.0312,124
29,1000,within_tissue,g0298,causal,0.0086,9
29,1000,within_tissue,g0423,causal,0.0171,141
29,1000,within_tissue,g0132,causal,0.0085,189
29,1000,within_tissue,g0083,causal,0.0681,403
29,1000,within_tissue,g0474,causal,0.0291,461
29,1000,within_tissue,g0458,causal,0.0579,214
29,1000,within_tissue,g0435,causal,0.0223,300
29,1000,within_tissue,g0387,causal,0.061,103
29,1000,within_tissue,g0154,causal,0.0142,246
29,1000,within_tissue,g0411,causal,0.0012,460
29,1000,within_tissue,g0161,causal,0.0116,256
29,1000,within_tissue,g0048,causal,0.0454,347
29,1000,within_tissue,g0485,causal,0.0431,389
29,1000,within_tissue,g0142,causal,0.075,160
29,1000,within_tissue,g0385,causal,0.0108,162
29,1000,within_tissue,g0143,causal,0.0397,469
29,1000,within_tissue,g0120,causal,0.0522,148
29,1000,within_tissue,g0320,causal,0.082,190
29,1000,within_tissue,g0378,causal,0.0195,443
29,1000,within_tissue,g0462,causal,0.0067,41
29,1000,within_tissue,g0006,causal,0.0042,13
29,1000,within_tissue,g0268,causal,0.0036,151
29,1000,within_tissue,g0171,causal,0.0291,32
29,1000,within_tissue,g0115,causal,0.0234,213
29,1000,within_tissue,g0124,causal,0.0569,172
29,1000,within_tissue,g0266,causal,0.0214,397
29,1000,within_tissue,g0273,causal,0.0958,118
29,1000,within_tissue,g0095,causal,0.1467,410
29,1000,within_tissue,g0071,causal,0.0362,303
29,1000,within_tissue,g0193,causal,0.0498,157
29,1000,within_tissue,g0388,causal,0.1115,227
29,1000,within_tissue,g0186,causal,0.1055,337
29,1000,within_tissue,g0363,causal,0.0581,97
29,1000,within_tissue,g0075,causal,0.0254,68
29,1000,within_tissue,g0362,causal,0.056,430
29,1000,within_tissue,g0026,causal,0.0049,195
29,1000,within_tissue,g0427,causal,0.0101,142
29,1000,within_tissue,g0371,causal,0.0189,101
29,1000,within_tissue,g0394,causal,0.0137,24
29,1000,within_tissue,g0002,causal,0.0113,465
29,1000,within_tissue,g0226,causal,0.0145,314
29,1000,within_tissue,g0128,causal,0.0025,191
29,1000,within_tissue,g0121,causal,0.0223,140
29,1000,within_tissue,g0070,causal,0.0399,35
29,1000,within_tissue,g0270,causal,0.0578,332
29,1000,within_tissue,g0066,causal,0.1613,226
29,1000,within_tissue,g0150,causal,0.0066,150
29,1000,within_tissue,g0271,causal,0.0321,305
29,1000,within_tissue,g0433,causal,0.0163,8
29,1000,within_tissue,g0421,causal,0.0186,446
29,1000,within_tissue,g0264,causal,0.0126,135
29,1000,within_tissue,g0240,causal,0.0738,114
29,1000,within_tissue,g0024,causal,0.025,309
29,1000,within_tissue,g0094,causal,0.0212,87
29,1000,within_tissue,g0499,causal,0.0645,27
29,1000,within_tissue,g0067,causal,0.0258,56
29,1000,within_tissue,g0431,causal,0.0021,110
29,1000,within_tissue,g0062,causal,0.0097,288
29,1000,within_tissue,g0007,causal,0.0907,451
29,1000,within_tissue,g0046,causal,0.0824,170
29,1000,within_tissue,g0377,causal,0.0426,363
29,1000,within_tissue,g0092,causal,0.0752,473
29,1000,within_tissue,g0047,causal,0.0198,396
29,1000,within_tissue,g0096,causal,0.0219,462
29,1000,within_tissue,g0351,causal,0.0997,292
29,1000,within_tissue,g0313,causal,0.0345,181
29,1000,within_tissue,g0050,causal,0.0374,307
29,1000,within_tissue,g0276,causal,0.0089,209
29,1000,within_tissue,g0449,causal,0.0558,71
29,1000,within_tissue,g0214,causal,0.0261,217
29,1000,within_tissue,g0326,causal,0.0381,422
29,1000,within_tissue,g0028,causal,0.002,468
29,1000,within_tissue,g0254,causal,0.0102,167
29,1000,within_tissue,g0323,causal,0.0765,99
29,1000,within_tissue,g0089,causal,0.0612,383
29,1000,within_tissue,g0277,causal,0.0918,267
29,1000,within_tissue,g0265,causal,0.0643,441
29,1000,within_tissue,g0073,causal,0.0239,359
29,1000,within_tissue,g0497,causal,0.0658,165
29,1000,within_tissue,g0354,causal,0.0249,197
29,1000,within_tissue,g0386,causal,0.0296,132
29,1000,within_tissue,g0209,causal,0.2231,154
29,1000,within_tissue,g0216,causal,0.0142,129
29,1000,within_tissue,g0175,causal,0.0383,130
